,Unnamed: 0,Unnamed: 0.1,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
50,50,67,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1,470,480
51,51,68,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2358171062481356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,490,515
52,52,69,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8,508,525
53,53,70,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2351079742303561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,512,528
54,54,71,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2347742650455187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.1,520,530
55,55,72,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2344196990366289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3,523,535
56,56,73,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.8,535,550
57,57,74,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2260769694156932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.2,560,570
58,58,75,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.2156485573895236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6,575,580
59,59,76,0.7937312602363521,-0.2302405228871019,-0.4271899913083501,-0.3008802274701956,-0.4981287381152882,-0.4519590128650311,0.1994245469598563,-0.3020874190505117,-0.1530780852325061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.7,587,595
60,60,77,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1208,475,507
61,61,78,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2219056046052254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.25,490,542
62,62,79,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2031344629581201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.299,495,525
63,63,80,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4065,505,530
64,64,81,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1614208148534417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4527,510,535
65,65,82,-0.9188121294102284,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1322212611801669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.4664,512,540
66,66,83,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2302483342261611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9138,445,490
67,67,84,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2219056046052254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0272,460,500
68,68,85,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2031344629581201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.1516,477,505
69,69,86,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2015,480,513
70,70,87,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1614208148534417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.2939,495,521
71,71,88,-1.3858694174956596,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1322212611801669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.3523,503,525
72,72,90,-1.8529267055810903,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.2031344629581201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.9458,455,490
73,73,91,-1.8529267055810903,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1864490037162488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0144,460,495
74,74,92,-1.8529267055810903,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1614208148534417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0673,465,497
75,75,93,-1.8529267055810903,-0.3131388019093976,-0.5280659267223761,-0.1585068033791948,-0.4981287381152882,-0.4146626219320032,0.1547484668669948,-0.3020874190505117,-0.1322212611801669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0995,470,500
76,76,94,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.4731,491,504
77,77,95,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9895,537,547
78,78,96,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2344196990366289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.3729,553,563
79,79,97,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6857,565,575
80,80,98,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2260769694156932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8215,568,578
81,81,99,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.2156485573895236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8785,570,583
82,82,100,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.1866460500914469,0.2787245891246857,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0901,575,586
83,83,101,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.052413267082969,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.34,472,498
84,84,102,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.052413267082969,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.7943,519,537
85,85,103,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.052413267082969,-0.2344196990366289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.9968,532,547
86,86,104,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.052413267082969,-0.2260769694156932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.161,542,555
87,87,105,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.3401541992523705,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.125,550,566
88,88,106,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4502637223680753,0.3395957482512096,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.25,560,555.0
89,89,107,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4485684318711195,0.3393165227506293,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.625,573,578.0
90,90,108,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4472969639984026,0.339037297250049,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.8,580,578.0
91,91,109,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4417872698832962,0.3250760222210297,1.052413267082969,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.25,611,580.0
92,92,110,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2361508154329731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5094,501,511
93,93,111,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9639,532,542
94,94,112,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2344196990366289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2593,542,558
95,95,113,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2302483342261611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6297,555,573
96,96,114,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2260769694156932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.7911,558,578
97,97,115,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.2156485573895236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9063,560,581
98,98,116,0.0153024467606336,-0.3442256565427585,-0.3950931027675237,0.0845697743371479,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0278,563,584
99,99,117,1.572160073712071,-0.1611586237018555,0.3064531753391106,-0.2939351823925858,1.4428335460532906,2.103691411295852,-0.3467405321753767,-0.3020874190505117,-0.2362342427291824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7,409,440
100,100,118,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3,497,451.0
101,101,119,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.1947917333371844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7,528,550.0
